File_name,Label,Area,equivalent_diameter,MajorAxisLength,MinorAxisLength,Perimeter,Aspect_ratio
mixed_grains_3,1,5712.0,85.28038625338918,172.58596063527725,44.36702032888992,419.1086937588513,3.889960591356111
mixed_grains_3,1,4257.0,73.62187678901964,116.75229371654012,47.36143220094063,296.04877323527904,2.465134357026926
mixed_grains_3,0,908.0,34.00149271163735,41.75236410904006,30.870614209182207,149.68124086713192,1.3524954128259996
mixed_grains_3,1,668.0,29.16374488784129,43.014835181368014,20.15687192724438,120.77564927611034,2.1340034970023503
mixed_grains_3,0,1403.0,42.26529405154344,51.48180751171538,37.73603316343903,165.3319984622144,1.3642612430602297
mixed_grains_3,1,93.0,10.881694613449236,26.741441481440727,6.577864288043479,55.45584412271571,4.065368379528351
mixed_grains_3,1,2256.0,53.59504093591615,79.76239515885699,38.48519791727194,251.1309883354377,2.0725473552277114
mixed_grains_3,1,2844.0,60.17552048156129,92.0876789306826,40.11810332953496,238.65180361560903,2.295414570680554
mixed_grains_3,1,2879.0,60.54466656355896,96.97725317520408,38.537323801863714,239.68124086713192,2.5164501218041027
mixed_grains_3,1,1993.0,50.37426339567835,73.22289088185391,35.54361316308908,188.99494936611663,2.0600857472164247
mixed_grains_3,1,3107.0,62.8963851544121,99.9199633914758,40.046366960621896,250.55129855222071,2.4951068217930574
mixed_grains_3,0,2337.0,54.54870132318528,71.87892320336235,45.365549841609074,259.92997820866105,1.5844384881109792
mixed_grains_3,0,2013.0,50.62638841110319,64.80794606655263,40.47368241481984,191.4030662740799,1.6012367098779863
mixed_grains_3,0,3721.0,68.83112919282627,84.2841652965585,65.96457029893521,328.0426765808692,1.2777187043681688
mixed_grains_3,0,1077.0,37.03078435139837,52.571023569812375,33.807221035989315,194.82337649086284,1.5550235115109918
mixed_grains_3,0,492.0,25.028660691489268,31.13979223258893,21.534750750504493,108.22539674441616,1.446025198683083
mixed_grains_3,1,3248.0,64.30771369983393,101.19448855524654,42.33117566180368,264.6223663640862,2.390542832160376
mixed_grains_3,0,756.0,31.025297674958463,33.55558060512531,29.66025059319961,114.43250352560274,1.1313316622085048
mixed_grains_3,0,1966.0,50.03187928660416,61.79904919137709,42.78712613879983,179.96551211459382,1.4443374624157579
mixed_grains_3,1,3319.0,65.0067846380361,102.37457370167832,41.84346799734112,252.79393923933995,2.446608242609899
mixed_grains_3,1,3142.0,63.24965335523888,106.00626538023428,38.9954928767784,263.9655121145938,2.7184235294884664
mixed_grains_3,1,3455.0,66.32527894445667,107.27054083433715,41.808583399501984,278.0843071412117,2.5657540177650446
mixed_grains_3,0,1483.0,43.45358724941183,54.09579916187109,37.24219722491995,168.47413408594537,1.452540483451225
mixed_grains_3,0,1447.0,42.92292652221864,48.95452637432042,39.89793733005049,169.18986283848344,1.2269939162355807
mixed_grains_3,1,1957.0,49.91722938071296,99.76329154500397,32.78779848943759,291.69343417595167,3.042695641097775
mixed_grains_3,1,18.0,4.787307364817192,8.650213891156293,2.9377865410379127,16.035533905932738,2.944466444488575
mixed_grains_3,1,893.0,33.71947380147709,64.21032877958257,21.02792257246604,191.05992052357223,3.0535745296903256
mixed_grains_3,0,633.0,28.38944578214513,36.69428153892604,26.20780703519735,133.3319984622144,1.4001278889777098
mixed_grains_3,0,778.0,31.473486711896992,46.71029425574219,31.838530168676783,191.27312395916863,1.4670995805483655
mixed_grains_3,0,6.0,2.763953195770684,3.126943839882286,2.309401076758503,6.242640687119286,1.35400640077266
mixed_grains_3,0,1136.0,38.03156745151513,48.4179690338372,33.77682399088678,185.8589103967956,1.4334671917910546
mixed_grains_3,1,3.0,1.95441004761168,2.309401076758504,1.3333333333333333,3.414213562373095,1.7320508075688779
mixed_grains_3,1,3358.0,65.38760120405608,103.82490262027788,43.071778663464606,294.2203461105329,2.410508826011097
mixed_grains_3,1,2975.0,61.54581744998688,97.3873794345272,39.29781610259131,241.8589103967956,2.478188079975911
mixed_grains_3,1,4621.0,76.70488860705807,146.12086893603856,41.79563821774,353.1614716074871,3.4960793797381977
mixed_grains_3,1,1577.0,44.809583372838354,65.03665613028868,34.3602390740453,201.2020561473032,1.8927882309007396
mixed_grains_3,1,824.0,32.390575556198044,45.53397807412901,24.16421022597521,128.8467170879758,1.8843561468929144
mixed_grains_3,1,2780.0,59.49458743754555,92.86946481446236,38.3688841062879,234.69343417595164,2.420436949826302
mixed_grains_3,0,1680.0,46.24978308224886,52.22527000248574,43.43289340876112,165.68124086713192,1.2024358937125534
mixed_grains_3,0,4370.0,74.59260560198082,90.18557282213536,70.6424734077481,337.9543648263006,1.2766480061022858
mixed_grains_3,1,3504.0,66.79394706672163,112.55209380877083,40.39404717227819,284.1198410471445,2.786353477499863
mixed_grains_3,1,5423.0,83.09499413983244,139.02723187196014,60.798032983380665,455.167568261897,2.2867060832373256
mixed_grains_3,0,1243.0,39.7823673768393,57.68585492028773,42.13239294154472,246.24368670764585,1.3691568622822392
mixed_grains_3,1,245.0,17.66192765414112,29.76559715068599,13.976218157755918,88.88225099390857,2.12973186413579
mixed_grains_3,1,39.0,7.046725639945928,13.680844379817042,4.634239976355347,26.38477631085024,2.9521225593881533
mixed_grains_3,1,3507.0,66.82253424845706,109.11003276260524,41.73615066612437,270.3919189857867,2.614281169230244
mixed_grains_3,1,240.0,17.480774889473267,30.67730341325169,11.86415000289934,87.91168824543142,2.5857143921608228
mixed_grains_3,0,1506.0,43.78925386862803,57.034492311897445,35.694470399985555,175.89444430272837,1.597852319218624
mixed_grains_3,1,2679.0,58.40384182864601,79.91614200817651,44.2762891369377,217.17871555019025,1.8049421838630577
mixed_grains_3,1,3521.0,66.95577971327425,102.825294556921,44.32907795623357,254.1492782986674,2.319590194464256
mixed_grains_3,0,358.0,21.349935761383176,25.43713244202492,21.00865336586951,88.11879502661797,1.2107930955417583
mixed_grains_3,1,1372.0,41.795749250092925,72.77291145968235,29.157234119608493,191.9655121145938,2.4958784211545613
mixed_grains_3,0,2069.0,51.325750048655415,64.64902915197234,42.37872120630279,192.2670273047588,1.525506841918519
mixed_grains_3,1,2049.0,51.07707731617333,70.68644471889819,38.855180502613166,205.55129855222071,1.8192283192235907
mixed_grains_3,0,1469.0,43.24799291546319,49.16344221270164,40.12462823994992,157.57463914933368,1.225268478967545
mixed_grains_3,1,3012.0,61.92735670721228,93.27734918019178,42.06324739029727,260.6639969244288,2.2175498794633737
mixed_grains_3,1,3232.0,64.14912476865172,104.90208700782034,39.894270227398266,260.936074863071,2.6295025929757836
mixed_grains_3,0,1957.0,49.91722938071296,60.56192437282045,42.83316129402088,178.89444430272832,1.413902745984671
mixed_grains_3,1,5.0,2.5231325220201604,3.098386676965933,1.7888543819998317,5.207106781186548,1.7320508075688772
mixed_grains_3,1,2501.0,56.43024101829304,77.71439705206058,42.58095183944701,213.1959594928933,1.8250976949760416
mixed_grains_3,0,1100.0,37.424103185095554,42.54173276661413,37.69399883828461,180.54520189781084,1.1286075788649368
mixed_grains_3,0,2331.0,54.47863231375825,70.43572474271554,43.16133044681544,196.81118318204307,1.6319173670864557
mixed_grains_3,1,4.0,2.256758334191025,3.4641016151377544,1.4142135623730951,3.2071067811865475,2.449489742783178
mixed_grains_3,1,6.0,2.763953195770684,3.651483716701108,2.10818510677892,5.414213562373095,1.7320508075688772
mixed_grains_3,1,26.0,5.753627391751592,13.139080978323994,3.8373816321297394,19.69238815542512,3.4239703625807554
mixed_grains_3,0,1173.0,38.64595691627193,47.311512719551885,33.615774085386164,163.33809511662426,1.4074199986999463
mixed_grains_3,1,3394.0,65.73716616063658,108.47326898632356,41.1425053724842,270.651803615609,2.636525607866109
mixed_grains_3,0,4025.0,71.58763278359629,100.44039295042998,79.40833254386051,443.9076836320746,1.264859615267108
mixed_grains_3,1,891.0,33.681692866586,64.50791476566877,28.049403098090195,251.3858223313768,2.2997963464705933
mixed_grains_3,1,3046.0,62.27589945768191,102.65459553753806,38.34443489104952,264.76450198781714,2.6771706462545892
mixed_grains_3,1,9.0,3.385137501286538,5.3871543212162285,2.5561932389701827,9.242640687119286,2.1074910296635316
mixed_grains_3,0,1826.0,48.21758401959193,62.22542975167448,38.6427583428736,186.58073580374355,1.6102740182145912
mixed_grains_3,1,164.0,14.450303987687134,23.06769599136045,11.300651357460769,63.90559159102154,2.0412713623034655
mixed_grains_3,0,1739.0,47.05489951423176,57.86538455964707,38.910265643895336,182.30865786510145,1.4871495632856369
mixed_grains_3,0,2069.0,51.325750048655415,65.75770478519453,40.982935406851816,194.9655121145938,1.6045142724013053
mixed_grains_3,0,3764.0,69.22769421541608,81.32103121379818,65.27687181133219,276.45079348883235,1.2457862786200593
mixed_grains_3,1,87.0,10.524820207108489,19.55961116512213,7.645261042422997,50.21320343559643,2.5583967710961435
mixed_grains_3,1,941.0,34.61384710770804,59.86023525107192,27.79187824988359,191.3380951166243,2.153875125418076
mixed_grains_3,1,9.0,3.385137501286538,5.898081303573344,2.509792160623063,8.207106781186548,2.3500277816267974
mixed_grains_3,1,2758.0,59.25870960778322,89.66730398329528,40.02593213179852,235.23759005323595,2.240230250929229
mixed_grains_3,1,840.0,32.703535245865034,46.70973487796021,25.58377082765923,155.16652224137047,1.8257564607114598
mixed_grains_3,0,2164.0,52.49085991681687,65.15441150793254,42.98674818605021,195.7167747730646,1.515685978989126
mixed_grains_3,0,1367.0,41.719521301819455,50.25106481067084,37.36157728764501,163.5096679918781,1.3449931308785568
mixed_grains_3,1,2521.0,56.65542244372859,80.5807938901214,41.35309819615476,210.46803743153544,1.9486035485876665
mixed_grains_3,1,1746.0,47.14950948957576,67.48079102492113,34.643244871583086,200.61017305526644,1.947877321395889
mixed_grains_3,0,812.0,32.15385684991696,56.29702947495391,34.25950106973053,209.78784258493008,1.6432530456403611
mixed_grains_3,0,257.0,18.08929415419344,22.500450008303773,16.935917444800694,78.35533905932738,1.328563987256054
mixed_grains_3,0,1935.0,49.63585920544279,62.64772125577275,40.809090133233454,181.23759005323595,1.535141338639028
mixed_grains_3,0,992.0,35.539465786323824,45.119477607241656,30.99610949450096,157.1309883354377,1.4556497038844933
mixed_grains_3,1,1985.0,50.273059348912696,67.50690025409934,39.01924710056287,186.7106781186548,1.7300923331533353
mixed_grains_3,0,1659.0,45.95981293168669,60.46559411488782,36.14937190695612,172.02438661763952,1.6726596044467539
mixed_grains_3,1,4512.0,75.79483376751382,146.87878684155731,40.10873572043485,353.37972567696687,3.66201487539595
mixed_grains_3,1,4099.0,72.24270824013612,167.4250822045489,35.41082103817478,392.07821048680194,4.728076822168443
mixed_grains_3,0,1471.0,43.27742333255787,55.15961094629449,34.74900418198333,159.71067811865473,1.587372422456171
mixed_grains_3,1,3842.0,69.94130632803834,102.99845487062782,59.90305980663029,330.6761902332485,1.7194189278996994
mixed_grains_3,1,3602.0,67.72155373391884,106.67890495918736,43.653905941238406,269.32085117392114,2.4437424935763037
mixed_grains_3,1,2573.0,57.23674823575824,78.77002913970962,43.06521875558353,224.30865786510145,1.8290869387374669
mixed_grains_3,0,1775.0,47.53945931439391,60.44623354312137,39.05051623620291,174.63961030678928,1.547898449728635
mixed_grains_3,0,1945.0,49.7639519583191,65.35786336281538,38.9997520296978,184.4386001800126,1.675853305760668
mixed_grains_3,0,1705.0,46.59263271992099,50.7452791924463,44.435788759333846,163.19595949289334,1.1419911879427846
mixed_grains_3,1,4484.0,75.55928876446939,135.11928668026582,53.77916226965424,389.88939366884495,2.5124840361544463
mixed_grains_3,1,3080.0,62.62250232771205,100.13518215966144,41.44251509281162,286.66399692442883,2.416242883314539
mixed_grains_3,1,1785.0,47.6731852025042,76.74577580693483,33.58359123030671,244.0304832720494,2.285216470169439
mixed_grains_3,0,2143.0,52.23554675091909,67.25779694041056,41.71456483759761,196.65180361560903,1.6123336585736279
mixed_grains_3,0,2011.0,50.6012324401532,63.59584317431167,41.31858831351595,178.89444430272837,1.539158179649339
mixed_grains_3,0,2282.0,53.902992876886174,66.2050827849036,45.48946296523811,193.27922061357856,1.4553938092321694
mixed_grains_3,0,1934.0,49.62303174452167,62.37706662890064,41.67121742086344,188.6101730552664,1.4968861120354608
mixed_grains_3,0,1911.0,49.327079479621496,61.30357326039959,41.13589442887673,185.06601717798213,1.4902696078820514
mixed_grains_3,0,1270.0,40.212115361090575,51.24350189768561,33.63248686825298,166.33809511662426,1.5236310683304348
mixed_grains_3,1,2873.0,60.481544391856616,105.329181227078,42.529028791091655,326.50461735799473,2.4766420541712626
mixed_grains_3,1,3673.0,68.38573570425527,118.95002001036144,40.62920312157889,336.5340546095176,2.9276975887126118
mixed_grains_3,0,841.0,32.722995845769866,37.93611155462705,30.738947722702207,136.12489168102783,1.234138263184897
mixed_grains_3,1,7.0,2.985410660720923,4.0,2.2131333406899527,7.656854249492381,1.8073922282301278
mixed_grains_3,1,167.0,14.581872443920645,29.72779477062438,10.874906737083556,82.32590180780451,2.7336137669348703
mixed_grains_3,0,1888.0,49.02934081200753,61.89829055838161,40.816964068675496,194.55129855222071,1.5164844316749353
mixed_grains_3,0,776.0,31.43300632638384,36.410857032492494,29.19528874654479,134.02438661763952,1.2471483789247213
mixed_grains_3,1,436.0,23.56124872549269,46.309352229243146,16.247970432994766,144.12489168102783,2.850162266125418
mixed_grains_3,1,1496.0,43.64362907600379,107.82582284781265,22.37539800986829,257.10155108391484,4.818945468601626
mixed_grains_3,1,3182.0,63.65098766984914,100.75931837241282,40.88445557611063,252.89444430272837,2.4644896685694873
mixed_grains_3,1,937.0,34.54020054106298,70.48662656725801,23.36981331468964,207.82337649086284,3.0161399074143227
mixed_grains_3,1,2635.0,57.92224270845488,89.92596700751203,38.04535184829118,232.0660171779821,2.3636518691192254
mixed_grains_3,1,122.0,12.463355264843006,19.65175389657273,8.483534243172464,53.941125496954285,2.316458369032745
mixed_grains_3,0,2175.0,52.62410103554244,69.06147032228125,41.27493780385964,187.7228714274745,1.6732059209989476
mixed_grains_3,0,2034.0,50.88977533838523,65.66428265814952,41.08279793218713,186.36753236814712,1.5983400830327466
mixed_grains_3,0,2289.0,53.98560287612603,70.5394791307712,42.61371556142563,200.2670273047588,1.655323367170176
mixed_grains_3,1,3422.0,66.0077701644566,99.80070644244924,44.46787253768925,250.3086578651014,2.244332835079124
mixed_grains_3,1,3162.0,63.450637825419726,100.57226784180284,41.11942411107795,278.07211383239195,2.445857888722419
mixed_grains_3,0,2068.0,51.31334503335674,68.25264433666396,40.31627940410134,192.36753236814715,1.692930135059057
mixed_grains_3,1,3068.0,62.50039138475438,104.75543606194611,37.66667481432308,247.09545442950497,2.7811171699741317
mixed_grains_3,1,3353.0,65.33890260401533,107.5748066263388,40.636830652407255,261.37972567696687,2.6472243257968313
mixed_grains_3,1,890.0,33.66278649806482,52.66511170655145,23.279789290685592,160.81727983645297,2.2622675424138454
mixed_grains_3,0,296.0,19.413369239820483,26.81372449917796,17.529815993114525,88.0477272147525,1.529606728884663
mixed_grains_3,1,3548.0,67.21200714694032,107.34583284939502,42.67468343178237,264.1076477383248,2.5154453230096654
mixed_grains_3,0,1937.0,49.661504187368415,64.66951251535198,39.455072256950864,178.30865786510142,1.6390671418415423
mixed_grains_3,0,1008.0,35.82492792865108,41.0273187611292,34.07198476401051,147.12489168102786,1.2041364494992808
mixed_grains_3,1,3812.0,69.66770517628983,121.7842675881326,42.365054309318765,363.0132393293463,2.874639713641167
mixed_grains_3,1,698.0,29.811427376513585,40.39570080909805,23.025457816643783,117.26093065034893,1.7543929476137632
mixed_grains_3,1,2323.0,54.38506653870879,77.08375384422449,41.367176170643205,225.96551211459385,1.8634038138413724
mixed_grains_3,1,3173.0,63.56090839065055,99.36041757576947,41.667395724292895,250.0071426749364,2.3846082974137124
mixed_grains_3,1,3199.0,63.82079052791328,104.72774573031072,40.19848128503687,276.45079348883235,2.6052662285351973
mixed_grains_3,1,1969.0,50.07003758320474,70.01460842700621,37.57870159631249,199.08935777509512,1.8631460229556356
mixed_grains_3,0,2092.0,51.61024246780827,66.82649221574384,40.9920765206547,194.30865786510145,1.6302294952555512
mixed_grains_3,1,2587.0,57.39225298095437,84.6778090689667,39.89522536609457,225.72287142747453,2.1225048434224694
mixed_grains_3,1,2248.0,53.499929874389984,96.51850271644594,29.913468375090453,239.69343417595164,3.2265901601974996
mixed_grains_3,1,3153.0,63.36027370955691,104.2056586671002,39.01346111703281,256.89444430272835,2.671018045656176
mixed_grains_3,0,1507.0,43.803789720934994,50.19605009757464,40.69118870766026,163.095454429505,1.2335852476122198
mixed_grains_3,1,3045.0,62.26567604803285,87.15010203704985,45.635183764346,228.79393923934,1.9097129637316974
mixed_grains_3,1,3964.0,71.04309646496404,147.6221730172849,35.65019827240335,368.0315292925759,4.1408513885197245
mixed_grains_3,0,5505.0,83.72086773180908,102.60964023878782,82.07280604469366,406.5756851698602,1.2502270262687325
mixed_grains_3,1,2920.0,60.97425252208243,97.29441061849968,38.67854433990875,237.86500705120545,2.5154620547110595
mixed_grains_3,0,2649.0,58.07591199459072,72.34005800972164,49.735684893817066,254.73506473629425,1.4544900339497417
mixed_grains_3,1,3640.0,68.07783738365954,160.06718176426978,32.16000037595852,374.4041122946064,4.977213305131967
mixed_grains_3,0,1796.0,47.81985175995794,61.39653956769085,39.30733566953924,178.16652224137047,1.5619613622214894
mixed_grains_3,0,1082.0,37.116642997494345,45.721261990799285,31.2324299161464,152.95331880577405,1.4639034527109436
mixed_grains_3,1,3116.0,62.98741478577103,102.49092840740504,39.480212465101786,261.5218613006979,2.5960075189058585
mixed_grains_3,0,688.0,29.59710808132768,38.13377175646037,33.75124505490911,157.50966799187808,1.1298478528546554
mixed_grains_3,1,2612.0,57.66889708368147,89.10763031549837,40.57351177080805,263.4274528917194,2.1962020645107136
mixed_grains_3,0,2265.0,53.70183952924838,69.9898959013686,42.55619334832437,192.953318805774,1.6446465342540892
mixed_grains_3,1,2032.0,50.86474962979618,69.48944790495953,38.41424444609066,195.12489168102783,1.8089500107825582
mixed_grains_3,1,674.0,29.294426998176625,39.79777330515594,22.383183730071348,114.05382386916236,1.7780211155434715
mixed_grains_3,0,2371.0,54.94407120488134,66.96801704760533,46.75220027089454,208.85281374238568,1.4324035373645525
mixed_grains_3,0,1994.0,50.38689960894512,62.18194354313685,42.12010879527136,181.29646455628165,1.4763006393306786
mixed_grains_3,0,1344.0,41.367063566611286,45.33006954131656,39.74260971673969,160.4325035256027,1.140591165612947
mixed_grains_3,0,2072.0,51.36294711843604,64.90161551519107,41.855210225402686,184.2670273047588,1.5506221367824142
mixed_grains_3,1,569.0,26.916041702938184,43.52303910927992,18.43423963027939,124.26093065034893,2.3609891149397133
mixed_grains_3,1,3170.0,63.53085358162966,99.32798574397287,41.46976075982349,268.00104602052653,2.3951907106298833
mixed_grains_3,0,1266.0,40.14873925336531,53.76600526480074,36.16101229490796,190.95941546018392,1.4868501143252517
mixed_grains_3,1,43.0,7.399277020331919,16.86223488472312,4.751968602128768,31.899494936611667,3.54847354781958
mixed_grains_3,1,6157.0,88.54002415255147,141.48428419185254,70.3658509958359,540.0142853498728,2.010695276039869
mixed_grains_3,1,174.0,14.884343478431232,22.618735262096568,11.698242857726823,69.01219330881975,1.9335156174464811
mixed_grains_3,0,130.0,12.865501965161371,21.17695179369695,14.142425252317093,69.31980515339463,1.4974059551933867
mixed_grains_3,1,311.0,19.899183360445612,32.978282109974025,17.885847797575963,105.08326112068524,1.843819900695091
mixed_grains_3,1,3091.0,62.73422855807178,98.7169743989319,40.64184812586203,251.23759005323595,2.428948951662322
mixed_grains_3,1,1386.0,42.00845163777089,72.10408365758623,28.223386855987997,207.6101730552664,2.5547636796924076
mixed_grains_3,0,1068.0,36.87573502694087,46.82414322543579,30.43367932129048,154.88225099390857,1.538563337383891
mixed_grains_3,0,1628.0,45.528386516862696,59.95252696515773,37.87480564069658,191.8528137423857,1.582913125255449
mixed_grains_3,0,1718.0,46.76992129408611,55.72819338329885,41.69240486061878,168.71067811865476,1.3366509696335074
mixed_grains_3,0,1359.0,41.59726603149642,51.687115718488265,34.75759742579096,170.8528137423857,1.4870738930917935
mixed_grains_3,0,1768.0,47.44562693327772,59.233194165400846,39.01999057551866,164.99494936611666,1.5180217445404522
mixed_grains_3,0,1327.0,41.104608936998304,48.16854796632317,38.42926562623913,176.6873375215418,1.2534339957158627
mixed_grains_3,0,1105.0,37.50906153094682,47.89280710964827,31.80761610496085,167.8233764908628,1.505702500671803
mixed_grains_3,1,16.0,4.51351666838205,7.346472233894056,3.3770320869994226,12.449747468305834,2.175422692066151
mixed_grains_3,0,816.0,32.23295624828558,39.5301191528212,29.411535372083254,144.43250352560273,1.3440345311024555
mixed_grains_3,1,962.0,34.997949111844065,59.128411701252375,25.583902896698564,164.61017305526644,2.3111568215372844
mixed_grains_3,1,2698.0,58.61058173824475,86.47371328072916,41.0360898378829,234.93607486307096,2.1072600635770136
mixed_grains_3,0,2278.0,53.855730269923,68.21714893324713,43.40852283730471,200.00104602052653,1.571515095985303
